camera_number,date,year,month,day,species,time
A39,46038,2026,1,16,赤狐,0.10319444444444445
A39,46038,2026,1,16,赤狐,0.24311342592592591
A39,46038,2026,1,16,赤狐,0.27917824074074077
A39,46039,2026,1,17,赤狐,8.067129629629629E-3
A39,46040,2026,1,18,赤狐,7.03125E-2
A39,46041,2026,1,19,赤狐,0.78479166666666667
A39,46043,2026,1,21,赤狐,0.15096064814814814
A39,46043,2026,1,21,赤狐,0.23797453703703703
A39,46043,2026,1,21,赤狐,0.23996527777777779
A39,46043,2026,1,21,赤狐,0.88155092592592588
A39,46043,2026,1,21,赤狐,0.88263888888888886
A39,46043,2026,1,21,赤狐,0.88577546296296295
A39,46043,2026,1,21,赤狐,0.8872916666666667
A39,46044,2026,1,22,赤狐,0.80843750000000003
A39,46044,2026,1,22,赤狐,0.81337962962962962
A39,46047,2026,1,25,赤狐,0.97612268518518519
A39,46048,2026,1,26,野猪,0.12675925925925927
A39,46050,2026,1,28,豹猫,0.67216435185185186
A39,46054,2026,2,1,豹猫,0.75964120370370369
A39,46054,2026,2,1,豹猫,0.7662268518518518
A39,46055,2026,2,2,赤狐,0.765625
A39,46055,2026,2,2,赤狐,0.76623842592592595
A39,46055,2026,2,2,赤狐,0.76748842592592592
A39,46058,2026,2,5,赤狐,1.7418981481481483E-2
A39,46058,2026,2,5,赤狐,1.8865740740740742E-2
A39,46058,2026,2,5,家牛,0.47285879629629629
A39,46058,2026,2,5,家牛,0.47337962962962965
A39,46058,2026,2,5,家牛,0.47387731481481482
A39,46058,2026,2,5,家牛,0.47545138888888888
A39,46058,2026,2,5,家牛,0.47625000000000001
A39,46058,2026,2,5,家牛,0.48178240740740741
A39,46058,2026,2,5,家牛,0.48376157407407405
A39,46058,2026,2,5,家牛,0.48680555555555555
A39,46058,2026,2,5,家牛,0.48741898148148149
A39,46058,2026,2,5,家牛,0.48841435185185184
A39,46058,2026,2,5,家牛,0.53179398148148149
A39,46058,2026,2,5,家牛,0.64131944444444444
A39,46058,2026,2,5,赤狐,0.93128472222222225
A39,46058,2026,2,5,赤狐,0.93179398148148151
A39,46059,2026,2,6,野猪,0.1623263888888889
A39,46059,2026,2,6,野猪,0.16902777777777778
A39,46059,2026,2,6,野猪,0.18421296296296297
A39,46059,2026,2,6,野猪,0.18488425925925925
A39,46059,2026,2,6,赤狐,0.9252083333333333
A39,46060,2026,2,7,赤狐,9.0532407407407409E-2
A39,46060,2026,2,7,赤狐,0.84317129629629628
A39,46060,2026,2,7,赤狐,0.84368055555555554
A3A,46022,2025,12,31,野猪,7.8043981481481478E-2
A3A,46026,2026,1,4,狍子,0.75245370370370368
A3A,46026,2026,1,4,野猪,0.84629629629629632
A3A,46027,2026,1,5,赤狐,0.6822569444444444
A3A,46028,2026,1,6,野猪,0.72947916666666668
A3A,46031,2026,1,9,狍子,7.194444444444445E-2
A3A,46031,2026,1,9,赤狐,0.37425925925925924
A3A,46033,2026,1,11,野猪,0.79254629629629625
A3A,46034,2026,1,12,狍子,0.18778935185185186
A3A,46036,2026,1,14,狍子,0.29255787037037034
A3A,46036,2026,1,14,狍子,0.29643518518518519
A3A,46036,2026,1,14,家牛,0.42464120370370373
A3A,46036,2026,1,14,狍子,0.97458333333333336
A3A,46043,2026,1,21,野猪,0.87274305555555554
A3A,46049,2026,1,27,野猪,7.5821759259259255E-2
A3A,46049,2026,1,27,野猪,0.1721412037037037
A3A,46053,2026,1,31,野猪,8.7164351851851854E-2
A3A,46053,2026,1,31,喜鹊,0.60466435185185186
A3A,46053,2026,1,31,喜鹊,0.61077546296296292
A3A,46057,2026,2,4,野猪,7.4745370370370365E-2
A3A,46057,2026,2,4,野猪,7.6736111111111116E-2
A3A,46057,2026,2,4,喜鹊,0.42859953703703701
A3A,46058,2026,2,5,野猪,0.11210648148148149
A3A,46058,2026,2,5,野猪,0.89979166666666666
A3A,46058,2026,2,5,野猪,0.90902777777777777
A3A,46058,2026,2,5,野猪,0.99619212962962966
A3A,46058,2026,2,5,野猪,0.99813657407407408
A3A,46058,2026,2,5,野猪,0.99885416666666671
A3A,46059,2026,2,6,野猪,5.6192129629629627E-2
A3A,46059,2026,2,6,狍子,0.62106481481481479
A3A,46060,2026,2,7,野猪,0.13267361111111112
A3A,46060,2026,2,7,野猪,0.14418981481481483
A3A,46061,2026,2,8,家牛,0.57017361111111109
A3A,46061,2026,2,8,家牛,0.57108796296296294
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A4,NA,NA,NA,NA,家牛,NA
A40,46024,2026,1,2,家狗,0.57275462962962964
A40,46029,2026,1,7,赤狐,0.7319444444444444
A40,46030,2026,1,8,赤狐,0.86378472222222225
A40,46030,2026,1,8,赤狐,0.86429398148148151
A40,46034,2026,1,12,家猫,0.94567129629629632
A40,46034,2026,1,12,家猫,0.97850694444444442
A40,46035,2026,1,13,赤狐,8.7615740740740744E-3
A40,46035,2026,1,13,赤狐,1.1319444444444444E-2
A40,46035,2026,1,13,赤狐,0.10931712962962963
A40,46036,2026,1,14,喜鹊,0.35208333333333336
A40,46036,2026,1,14,喜鹊,0.35324074074074074
A40,46037,2026,1,15,家猫,0.32027777777777777
A40,46037,2026,1,15,家猫,0.33023148148148146
A40,46037,2026,1,15,家猫,0.33271990740740742
A40,46037,2026,1,15,家猫,0.34224537037037039
A40,46038,2026,1,16,赤狐,3.9525462962962964E-2
A40,46038,2026,1,16,赤狐,0.24091435185185187
A40,46038,2026,1,16,赤狐,0.24475694444444446
A40,46038,2026,1,16,喜鹊,0.49622685185185184
A40,46039,2026,1,17,赤狐,0.91108796296296302
A40,46040,2026,1,18,赤狐,7.3506944444444444E-2
A40,46040,2026,1,18,赤狐,7.4039351851851856E-2
A40,46040,2026,1,18,赤狐,7.4756944444444445E-2
A40,46041,2026,1,19,赤狐,0.78749999999999998
A40,46041,2026,1,19,赤狐,0.78800925925925924
A40,46042,2026,1,20,赤狐,0.81646990740740744
A40,46043,2026,1,21,赤狐,0.88891203703703703
A40,46044,2026,1,22,赤狐,0.8150694444444444
A40,46047,2026,1,25,赤狐,0.30716435185185187
A40,46047,2026,1,25,赤狐,0.97950231481481487
A40,46048,2026,1,26,野猪,0.12877314814814814
A40,46050,2026,1,28,豹猫,0.67312499999999997
A40,46051,2026,1,29,赤狐,0.94452546296296291
A40,46052,2026,1,30,赤狐,9.3865740740740732E-3
A40,46052,2026,1,30,赤狐,1.119212962962963E-2
A40,46052,2026,1,30,豹猫,0.18228009259259259
A40,46054,2026,2,1,豹猫,0.76795138888888892
A40,46055,2026,2,2,赤狐,0.77056712962962959
A40,46055,2026,2,2,赤狐,0.77159722222222227
A40,46055,2026,2,2,赤狐,0.77216435185185184
A40,46055,2026,2,2,赤狐,0.77377314814814813
A40,46055,2026,2,2,赤狐,0.77481481481481485
A40,46055,2026,2,2,赤狐,0.77553240740740736
A40,46057,2026,2,4,赤狐,0.82851851851851854
A40,46057,2026,2,4,赤狐,0.82914351851851853
A40,46058,2026,2,5,赤狐,2.0856481481481483E-2
A40,46058,2026,2,5,家牛,0.44013888888888891
A40,46058,2026,2,5,家牛,0.44065972222222222
A40,46058,2026,2,5,家牛,0.44185185185185183
A40,46058,2026,2,5,家牛,0.44302083333333331
A40,46058,2026,2,5,家牛,0.4442476851851852
A40,46058,2026,2,5,家牛,0.44570601851851854
A40,46058,2026,2,5,家牛,0.44912037037037039
A40,46058,2026,2,5,家牛,0.45390046296296294
A40,46058,2026,2,5,家牛,0.45496527777777779
A40,46058,2026,2,5,家牛,0.46510416666666665
A40,46058,2026,2,5,家牛,0.46584490740740742
A40,46058,2026,2,5,家牛,0.46906249999999999
A40,46058,2026,2,5,家牛,0.47055555555555556
A40,46058,2026,2,5,家牛,0.47403935185185186
A40,46058,2026,2,5,家牛,0.47659722222222223
A40,46058,2026,2,5,家牛,0.47840277777777779
A40,46058,2026,2,5,家牛,0.48203703703703704
A40,46058,2026,2,5,家牛,0.4826388888888889
A40,46058,2026,2,5,家牛,0.48326388888888888
A40,46058,2026,2,5,家牛,0.48743055555555553
A40,46058,2026,2,5,家牛,0.5304861111111111
A40,46058,2026,2,5,家牛,0.53127314814814819
A40,46058,2026,2,5,家牛,0.53199074074074071
A40,46058,2026,2,5,家牛,0.5818402777777778
A40,46058,2026,2,5,家牛,0.58750000000000002
A40,46058,2026,2,5,家牛,0.58809027777777778
A40,46058,2026,2,5,家牛,0.58865740740740746
A40,46058,2026,2,5,家牛,0.59034722222222225
A40,46058,2026,2,5,家牛,0.59087962962962959
A40,46058,2026,2,5,家牛,0.59149305555555554
A40,46058,2026,2,5,家牛,0.59553240740740743
A40,46058,2026,2,5,家牛,0.596099537037037
A40,46058,2026,2,5,家牛,0.59674768518518517
A40,46058,2026,2,5,家牛,0.60061342592592593
A40,46058,2026,2,5,家牛,0.60115740740740742
A40,46058,2026,2,5,家牛,0.60170138888888891
A40,46058,2026,2,5,家牛,0.60248842592592589
A40,46058,2026,2,5,家牛,0.60334490740740743
A40,46058,2026,2,5,家牛,0.60431712962962958
A40,46058,2026,2,5,家牛,0.60483796296296299
A40,46058,2026,2,5,家牛,0.60555555555555551
A40,46058,2026,2,5,家牛,0.6060416666666667
A40,46058,2026,2,5,家牛,0.60858796296296291
A40,46058,2026,2,5,家牛,0.60908564814814814
A40,46058,2026,2,5,家牛,0.61224537037037041
A40,46058,2026,2,5,家牛,0.61914351851851857
A40,46058,2026,2,5,家牛,0.61964120370370368
A40,46058,2026,2,5,家牛,0.62020833333333336
A40,46058,2026,2,5,家牛,0.62116898148148147
A40,46058,2026,2,5,家牛,0.62187499999999996
A40,46058,2026,2,5,家牛,0.62260416666666663
A40,46058,2026,2,5,家牛,0.64133101851851848
A40,46058,2026,2,5,家牛,0.64204861111111111
A40,46058,2026,2,5,家牛,0.64271990740740736
A40,46058,2026,2,5,家牛,0.64349537037037041
A40,46059,2026,2,6,野猪,0.16638888888888889
A40,46059,2026,2,6,野猪,0.16716435185185186
A40,46059,2026,2,6,野猪,0.16770833333333332
A40,46059,2026,2,6,野猪,0.17153935185185185
A40,46059,2026,2,6,野猪,0.17204861111111111
A40,46059,2026,2,6,野猪,0.17266203703703703
A40,46059,2026,2,6,野猪,0.1731712962962963
A40,46059,2026,2,6,野猪,0.17368055555555556
A40,46059,2026,2,6,野猪,0.17418981481481483
A40,46059,2026,2,6,野猪,0.17471064814814816
A40,46059,2026,2,6,野猪,0.17521990740740739
A40,46059,2026,2,6,野猪,0.17571759259259259
A40,46059,2026,2,6,野猪,0.17622685185185186
A40,46059,2026,2,6,野猪,0.17680555555555555
A40,46059,2026,2,6,野猪,0.17731481481481481
A40,46059,2026,2,6,野猪,0.17789351851851851
A40,46059,2026,2,6,野猪,0.17840277777777777
A40,46059,2026,2,6,野猪,0.17905092592592592
A40,46059,2026,2,6,野猪,0.18094907407407407
A40,46059,2026,2,6,野猪,0.18149305555555556
A40,46059,2026,2,6,野猪,0.18341435185185184
A40,46059,2026,2,6,野猪,0.18424768518518519
A40,46059,2026,2,6,野猪,0.18543981481481481
A40,46059,2026,2,6,家狗,0.64599537037037036
A40,46059,2026,2,6,赤狐,0.92155092592592591
A40,46059,2026,2,6,赤狐,0.92228009259259258
A40,46059,2026,2,6,赤狐,0.92297453703703702
A40,46059,2026,2,6,赤狐,0.92348379629629629
A40,46060,2026,2,7,赤狐,9.2361111111111116E-2
A40,46060,2026,2,7,家狗,0.7286111111111111
A40,46060,2026,2,7,家狗,0.73059027777777774
A41,46026,2026,1,4,喜鹊,0.45549768518518519
A41,46026,2026,1,4,喜鹊,0.5013657407407407
A41,46027,2026,1,5,喜鹊,0.46664351851851854
A41,46027,2026,1,5,喜鹊,0.47381944444444446
A41,46027,2026,1,5,喜鹊,0.47458333333333336
A41,46027,2026,1,5,喜鹊,0.48031249999999998
A41,46027,2026,1,5,喜鹊,0.48444444444444446
A41,46028,2026,1,6,喜鹊,0.3552777777777778
A41,46028,2026,1,6,喜鹊,0.35702546296296295
A41,46029,2026,1,7,家牛,0.48876157407407406
A41,46030,2026,1,8,喜鹊,0.32855324074074072
A41,46030,2026,1,8,喜鹊,0.34085648148148145
A41,46030,2026,1,8,乌鸦,0.34325231481481483
A41,46030,2026,1,8,乌鸦,0.38943287037037039
A41,46030,2026,1,8,乌鸦,0.39015046296296296
A41,46030,2026,1,8,家牛,0.58341435185185186
A41,46030,2026,1,8,家牛,0.58499999999999996
A41,46030,2026,1,8,家牛,0.59475694444444449
A41,46030,2026,1,8,家牛,0.59539351851851852
A41,46030,2026,1,8,家牛,0.59672453703703698
A41,46030,2026,1,8,家牛,0.60046296296296298
A41,46031,2026,1,9,喜鹊,0.35376157407407405
A41,46031,2026,1,9,家牛,0.93896990740740738
A41,46032,2026,1,10,家牛,0.99070601851851847
A41,46035,2026,1,13,家牛,0.58663194444444444
A41,46035,2026,1,13,家牛,0.58726851851851847
A41,46035,2026,1,13,家牛,0.59660879629629626
A41,46035,2026,1,13,家牛,0.59752314814814811
A41,46035,2026,1,13,家牛,0.59887731481481477
A41,46035,2026,1,13,家牛,0.60094907407407405
A41,46035,2026,1,13,家牛,0.60196759259259258
A41,46035,2026,1,13,家牛,0.60480324074074077
A41,46035,2026,1,13,家牛,0.60555555555555551
A41,46035,2026,1,13,家牛,0.60620370370370369
A41,46035,2026,1,13,家牛,0.60687500000000005
A41,46035,2026,1,13,家牛,0.60947916666666668
A41,46035,2026,1,13,家牛,0.61011574074074071
A41,46035,2026,1,13,家牛,0.61208333333333331
A41,46035,2026,1,13,家牛,0.61885416666666671
A41,46035,2026,1,13,家牛,0.62261574074074078
A41,46035,2026,1,13,家牛,0.62592592592592589
A41,46035,2026,1,13,家牛,0.62662037037037033
A41,46035,2026,1,13,家牛,0.62778935185185181
A41,46035,2026,1,13,家牛,0.6284953703703704
A41,46035,2026,1,13,家牛,0.63141203703703708
A41,46035,2026,1,13,家牛,0.63211805555555556
A41,46035,2026,1,13,家牛,0.64196759259259262
A41,46035,2026,1,13,家牛,0.64991898148148153
A41,46035,2026,1,13,家牛,0.65055555555555555
A41,46035,2026,1,13,家牛,0.65216435185185184
A41,46035,2026,1,13,家牛,0.65282407407407406
A41,46035,2026,1,13,家牛,0.65347222222222223
A41,46035,2026,1,13,家牛,0.65736111111111106
A41,46035,2026,1,13,家牛,0.65993055555555558
A41,46035,2026,1,13,家牛,0.66059027777777779
A41,46035,2026,1,13,家牛,0.66121527777777778
A41,46035,2026,1,13,家牛,0.6618518518518518
A41,46035,2026,1,13,家牛,0.66646990740740741
A41,46035,2026,1,13,家牛,0.66730324074074077
A41,46035,2026,1,13,家牛,0.66795138888888894
A41,46035,2026,1,13,家牛,0.67025462962962967
A41,46036,2026,1,14,家牛,0.57572916666666663
A41,46036,2026,1,14,家牛,0.57729166666666665
A41,46036,2026,1,14,家牛,0.58046296296296296
A41,46036,2026,1,14,家牛,0.60486111111111107
A41,46036,2026,1,14,家牛,0.60600694444444447
A41,46036,2026,1,14,家牛,0.60766203703703703
A41,46036,2026,1,14,家牛,0.6083101851851852
A41,46036,2026,1,14,家牛,0.60928240740740736
A41,46036,2026,1,14,家牛,0.61120370370370369
A41,46036,2026,1,14,家牛,0.61184027777777783
A41,46036,2026,1,14,家牛,0.61319444444444449
A41,46036,2026,1,14,家牛,0.62337962962962967
A41,46036,2026,1,14,家牛,0.62708333333333333
A41,46036,2026,1,14,家牛,0.6277314814814815
A41,46036,2026,1,14,家牛,0.62875000000000003
A41,46036,2026,1,14,家牛,0.62991898148148151
A41,46036,2026,1,14,家牛,0.63104166666666661
A41,46036,2026,1,14,家牛,0.63173611111111116
A41,46036,2026,1,14,家牛,0.63243055555555561
A41,46036,2026,1,14,家牛,0.63488425925925929
A41,46036,2026,1,14,家牛,0.6433564814814815
A41,46036,2026,1,14,家牛,0.64902777777777776
A41,46036,2026,1,14,家牛,0.65107638888888886
A41,46036,2026,1,14,家牛,0.65268518518518515
A41,46037,2026,1,15,家牛,0.48256944444444444
A41,46037,2026,1,15,家牛,0.53638888888888892
A41,46037,2026,1,15,家牛,0.53702546296296294
A41,46037,2026,1,15,家牛,0.53766203703703708
A41,46037,2026,1,15,家牛,0.53832175925925929
A41,46037,2026,1,15,家牛,0.53898148148148151
A41,46037,2026,1,15,家牛,0.55847222222222226
A41,46037,2026,1,15,家牛,0.55956018518518513
A41,46037,2026,1,15,家牛,0.56033564814814818
A41,46037,2026,1,15,家牛,0.56099537037037039
A41,46037,2026,1,15,家牛,0.56193287037037032
A41,46037,2026,1,15,家牛,0.56256944444444446
A41,46037,2026,1,15,家牛,0.56561342592592589
A41,46037,2026,1,15,家牛,0.56625000000000003
A41,46037,2026,1,15,家牛,0.57638888888888884
A41,46037,2026,1,15,家牛,0.57711805555555551
A41,46037,2026,1,15,家牛,0.57891203703703709
A41,46037,2026,1,15,家牛,0.58104166666666668
A41,46037,2026,1,15,家牛,0.58180555555555558
A41,46037,2026,1,15,家牛,0.58243055555555556
A41,46037,2026,1,15,家牛,0.58339120370370368
A41,46037,2026,1,15,家牛,0.58440972222222221
A41,46037,2026,1,15,家牛,0.58521990740740737
A41,46037,2026,1,15,家牛,0.60873842592592597
A41,46037,2026,1,15,家牛,0.609375
A41,46037,2026,1,15,家牛,0.61230324074074072
A41,46037,2026,1,15,家牛,0.61403935185185188
A41,46037,2026,1,15,家牛,0.62506944444444446
A41,46037,2026,1,15,家牛,0.63736111111111116
A41,46038,2026,1,16,家牛,0.56895833333333334
A41,46038,2026,1,16,家牛,0.56976851851851851
A41,46038,2026,1,16,家牛,0.57042824074074072
A41,46038,2026,1,16,家牛,0.57222222222222219
A41,46038,2026,1,16,喜鹊,0.59261574074074075
A41,46038,2026,1,16,喜鹊,0.59718749999999998
A41,46038,2026,1,16,家牛,0.60114583333333338
A41,46038,2026,1,16,家牛,0.60195601851851854
A41,46038,2026,1,16,家牛,0.61015046296296294
A41,46038,2026,1,16,家牛,0.61078703703703707
A41,46038,2026,1,16,家牛,0.61152777777777778
A41,46038,2026,1,16,家牛,0.61216435185185181
A41,46038,2026,1,16,家牛,0.6128703703703704
A41,46038,2026,1,16,家牛,0.6136921296296296
A41,46038,2026,1,16,家牛,0.61460648148148145
A41,46040,2026,1,18,家牛,0.52358796296296295
A41,46040,2026,1,18,家牛,0.52606481481481482
A41,46040,2026,1,18,家牛,0.53238425925925925
A41,46040,2026,1,18,家牛,0.53510416666666671
A41,46040,2026,1,18,家牛,0.53868055555555561
A41,46040,2026,1,18,家牛,0.55371527777777774
A41,46040,2026,1,18,家牛,0.55504629629629632
A41,46040,2026,1,18,家牛,0.57233796296296291
A41,46040,2026,1,18,家牛,0.57305555555555554
A41,46040,2026,1,18,家牛,0.57381944444444444
A41,46041,2026,1,19,家牛,0.56340277777777781
A41,46041,2026,1,19,家牛,0.56688657407407406
A41,46041,2026,1,19,家牛,0.57260416666666669
A41,46041,2026,1,19,家牛,0.57325231481481487
A41,46041,2026,1,19,家牛,0.57391203703703708
A41,46041,2026,1,19,家牛,0.57456018518518515
A41,46041,2026,1,19,家牛,0.57616898148148143
A41,46041,2026,1,19,家牛,0.57990740740740743
A41,46041,2026,1,19,家牛,0.58065972222222217
A41,46041,2026,1,19,家牛,0.59202546296296299
A41,46041,2026,1,19,家牛,0.59315972222222224
A41,46041,2026,1,19,家牛,0.60236111111111112
A41,46041,2026,1,19,家牛,0.60298611111111111
A41,46041,2026,1,19,家牛,0.6058796296296296
A41,46041,2026,1,19,家牛,0.60663194444444446
A41,46041,2026,1,19,家牛,0.60736111111111113
A41,46041,2026,1,19,家牛,0.60826388888888894
A41,46041,2026,1,19,家牛,0.60890046296296296
A41,46041,2026,1,19,家牛,0.60953703703703699
A41,46041,2026,1,19,家牛,0.61018518518518516
A41,46041,2026,1,19,家牛,0.61083333333333334
A41,46042,2026,1,20,家牛,0.49995370370370368
A41,46042,2026,1,20,家牛,0.50472222222222218
A41,46042,2026,1,20,家牛,0.50535879629629632
A41,46042,2026,1,20,家牛,0.50598379629629631
A41,46042,2026,1,20,家牛,0.50663194444444448
A41,46042,2026,1,20,家牛,0.51126157407407402
A41,46042,2026,1,20,家牛,0.51806712962962964
A41,46042,2026,1,20,家牛,0.51870370370370367
A41,46042,2026,1,20,家牛,0.52259259259259261
A41,46042,2026,1,20,家牛,0.52322916666666663
A41,46042,2026,1,20,家牛,0.52599537037037036
A41,46042,2026,1,20,家牛,0.52781250000000002
A41,46042,2026,1,20,家牛,0.54483796296296294
A41,46042,2026,1,20,家牛,0.54546296296296293
A41,46042,2026,1,20,家牛,0.55456018518518524
A41,46042,2026,1,20,家牛,0.55565972222222226
A41,46042,2026,1,20,家牛,0.59613425925925922
A41,46042,2026,1,20,家牛,0.59787037037037039
A41,46043,2026,1,21,喜鹊,0.42054398148148148
A41,46043,2026,1,21,家牛,0.51339120370370372
A41,46043,2026,1,21,家牛,0.51462962962962966
A41,46043,2026,1,21,家牛,0.5162268518518518
A41,46043,2026,1,21,家牛,0.55200231481481477
A41,46043,2026,1,21,家牛,0.56273148148148144
A41,46043,2026,1,21,家牛,0.56700231481481478
A41,46043,2026,1,21,家牛,0.56805555555555554
A41,46043,2026,1,21,家牛,0.58453703703703708
A41,46043,2026,1,21,家牛,0.58521990740740737
A41,46043,2026,1,21,家牛,0.58585648148148151
A41,46043,2026,1,21,家牛,0.58741898148148153
A41,46043,2026,1,21,家牛,0.58827546296296296
A41,46043,2026,1,21,家牛,0.58967592592592588
A41,46044,2026,1,22,家牛,0.50238425925925922
A41,46044,2026,1,22,家牛,0.50313657407407408
A41,46044,2026,1,22,喜鹊,0.51380787037037035
A41,46044,2026,1,22,家牛,0.57420138888888894
A41,46044,2026,1,22,家牛,0.60465277777777782
A41,46044,2026,1,22,家牛,0.6053587962962963
A41,46044,2026,1,22,家牛,0.60603009259259255
A41,46045,2026,1,23,家牛,0.57170138888888888
A41,46045,2026,1,23,家牛,0.57237268518518514
A41,46045,2026,1,23,家牛,0.57311342592592596
A41,46045,2026,1,23,家牛,0.57408564814814811
A41,46045,2026,1,23,家牛,0.57921296296296299
A41,46045,2026,1,23,家牛,0.59422453703703704
A41,46045,2026,1,23,家牛,0.59490740740740744
A41,46046,2026,1,24,家牛,0.59586805555555555
A41,46046,2026,1,24,家牛,0.59828703703703701
A41,46046,2026,1,24,家牛,0.59980324074074076
A41,46046,2026,1,24,家牛,0.60091435185185182
A41,46048,2026,1,26,家牛,0.49710648148148145
A41,46049,2026,1,27,喜鹊,0.40357638888888892
A41,46049,2026,1,27,家牛,0.54296296296296298
A41,46049,2026,1,27,家牛,0.54359953703703701
A41,46049,2026,1,27,家牛,0.54428240740740741
A41,46049,2026,1,27,家牛,0.54716435185185186
A41,46049,2026,1,27,家牛,0.54806712962962967
A41,46050,2026,1,28,家牛,0.51863425925925921
A41,46050,2026,1,28,家牛,0.52008101851851851
A41,46061,2026,2,8,乌鸦,0.42834490740740738
A42,46026,2026,1,4,喜鹊,0.49912037037037038
A42,46026,2026,1,4,喜鹊,0.50187499999999996
A42,46027,2026,1,5,乌鸦,0.46831018518518519
A42,46027,2026,1,5,乌鸦,0.46949074074074076
A42,46027,2026,1,5,雉鸡,0.46949074074074076
A42,46027,2026,1,5,乌鸦,0.47018518518518521
A42,46027,2026,1,5,喜鹊,0.47018518518518521
